key	value
analyseMediaanScore	5
analyseAantalScore0	11
analyseAantalScore1	12
analyseAantalScore2	16
analyseAantalScore3	12
analyseAantalScore4	29
analyseAantalScore5	31
analyseAantalScore6	37
analyseAantalScore7	14
analyseAantalScore8	32
analyseAantalScore9	6
algebraHoogsteScore	16
algebraLaagsteScore	0
algebraGemiddeldeScore	9.615
algebraMediaanScore	10
algebraAantalScore0	2
algebraAantalScore1	0
algebraAantalScore2	2
algebraAantalScore3	2
algebraAantalScore4	5
algebraAantalScore5	9
algebraAantalScore6	10
algebraAantalScore7	15
algebraAantalScore8	16
algebraAantalScore9	31
algebraAantalScore10	27
algebraAantalScore11	29
algebraAantalScore12	16
algebraAantalScore13	22
algebraAantalScore14	4
algebraAantalScore15	7
algebraAantalScore16	3
meetkundeHoogsteScore	2
meetkundeLaagsteScore	0
meetkundeGemiddeldeScore	1.575
meetkundeMediaanScore	2
meetkundeAantalScore0	17
meetkundeAantalScore1	51
meetkundeAantalScore2	132
kansrekenenHoogsteScore	2
kansrekenenLaagsteScore	0
kansrekenenGemiddeldeScore	1.2
kansrekenenMediaanScore	1
kansrekenenAantalScore0	34
kansrekenenAantalScore1	92
kansrekenenAantalScore2	74
logicaHoogsteScore	1
logicaLaagsteScore	0
logicaGemiddeldeScore	0.31
logicaMediaanScore	0
logicaAantalScore0	138
logicaAantalScore1	62
vragenreeks1totaalHoogsteScore	19
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	11.36
vragenreeks1totaalMediaanScore	12
vragenreeks1totaalAantalScore0	1
vragenreeks1totaalAantalScore1	0
vragenreeks1totaalAantalScore2	1
vragenreeks1totaalAantalScore3	3
vragenreeks1totaalAantalScore4	6
vragenreeks1totaalAantalScore5	5
vragenreeks1totaalAantalScore6	7
vragenreeks1totaalAantalScore7	8
vragenreeks1totaalAantalScore8	14
vragenreeks1totaalAantalScore9	14
vragenreeks1totaalAantalScore10	21
vragenreeks1totaalAantalScore11	13
vragenreeks1totaalAantalScore12	25
vragenreeks1totaalAantalScore13	17
vragenreeks1totaalAantalScore14	20
vragenreeks1totaalAantalScore15	15
vragenreeks1totaalAantalScore16	20
vragenreeks1totaalAantalScore17	4
vragenreeks1totaalAantalScore18	5
vragenreeks1totaalAantalScore19	1
vragenreeks1totaalAantalScore20	0
vragenreeks1wiskundeHoogsteScore	29
vragenreeks1wiskundeLaagsteScore	0
vragenreeks1wiskundeGemiddeldeScore	17.03
vragenreeks1wiskundeMediaanScore	18
vragenreeks1wiskundeAantalScore0	1
vragenreeks1wiskundeAantalScore1	0
vragenreeks1wiskundeAantalScore2	0
vragenreeks1wiskundeAantalScore3	1
vragenreeks1wiskundeAantalScore4	0
vragenreeks1wiskundeAantalScore5	4
vragenreeks1wiskundeAantalScore6	3
vragenreeks1wiskundeAantalScore7	4
vragenreeks1wiskundeAantalScore8	4
vragenreeks1wiskundeAantalScore9	5
vragenreeks1wiskundeAantalScore10	7
vragenreeks1wiskundeAantalScore11	7
vragenreeks1wiskundeAantalScore12	7
vragenreeks1wiskundeAantalScore13	8
vragenreeks1wiskundeAantalScore14	9
vragenreeks1wiskundeAantalScore15	17
vragenreeks1wiskundeAantalScore16	6
vragenreeks1wiskundeAantalScore17	16
vragenreeks1wiskundeAantalScore18	16
vragenreeks1wiskundeAantalScore19	15
vragenreeks1wiskundeAantalScore20	8
vragenreeks1wiskundeAantalScore21	16
vragenreeks1wiskundeAantalScore22	11
vragenreeks1wiskundeAantalScore23	10
vragenreeks1wiskundeAantalScore24	7
vragenreeks1wiskundeAantalScore25	9
vragenreeks1wiskundeAantalScore26	3
vragenreeks1wiskundeAantalScore27	5
vragenreeks1wiskundeAantalScore28	0
vragenreeks1wiskundeAantalScore29	1
vragenreeks1wiskundeAantalScore30	0
vragenreeks1basisHoogsteScore	6
vragenreeks1basisLaagsteScore	0
vragenreeks1basisGemiddeldeScore	4.98
vragenreeks1basisMediaanScore	5
vragenreeks1basisAantalScore0	1
vragenreeks1basisAantalScore1	2
vragenreeks1basisAantalScore2	11
vragenreeks1basisAantalScore3	25
vragenreeks1basisAantalScore4	4
vragenreeks1basisAantalScore5	61
vragenreeks1basisAantalScore6	96
vragenreeks1niet_basisHoogsteScore	24
vragenreeks1niet_basisLaagsteScore	0
vragenreeks1niet_basisGemiddeldeScore	12.125
vragenreeks1niet_basisMediaanScore	12
vragenreeks1niet_basisAantalScore0	2
vragenreeks1niet_basisAantalScore1	3
vragenreeks1niet_basisAantalScore2	1
vragenreeks1niet_basisAantalScore3	5
vragenreeks1niet_basisAantalScore4	5
vragenreeks1niet_basisAantalScore5	6
vragenreeks1niet_basisAantalScore6	8
vragenreeks1niet_basisAantalScore7	7
vragenreeks1niet_basisAantalScore8	10
vragenreeks1niet_basisAantalScore9	11
vragenreeks1niet_basisAantalScore10	12
vragenreeks1niet_basisAantalScore11	15
vragenreeks1niet_basisAantalScore12	20
vragenreeks1niet_basisAantalScore13	17
vragenreeks1niet_basisAantalScore14	5
vragenreeks1niet_basisAantalScore15	17
vragenreeks1niet_basisAantalScore16	16
vragenreeks1niet_basisAantalScore17	9
vragenreeks1niet_basisAantalScore18	11
vragenreeks1niet_basisAantalScore19	10
vragenreeks1niet_basisAantalScore20	4
vragenreeks1niet_basisAantalScore21	4
vragenreeks1niet_basisAantalScore22	0
vragenreeks1niet_basisAantalScore23	1
vragenreeks1niet_basisAantalScore24	1
vragenreeks1analyseHoogsteScore	9
vragenreeks1analyseLaagsteScore	0
vragenreeks1analyseGemiddeldeScore	4.905
vragenreeks1analyseMediaanScore	5
vragenreeks1analyseAantalScore0	11
vragenreeks1analyseAantalScore1	12
vragenreeks1analyseAantalScore2	16
vragenreeks1analyseAantalScore3	12
vragenreeks1analyseAantalScore4	29
vragenreeks1analyseAantalScore5	31
vragenreeks1analyseAantalScore6	37
vragenreeks1analyseAantalScore7	14
vragenreeks1analyseAantalScore8	32
vragenreeks1analyseAantalScore9	6
vragenreeks1algebraHoogsteScore	16
vragenreeks1algebraLaagsteScore	0
vragenreeks1algebraGemiddeldeScore	9.615
vragenreeks1algebraMediaanScore	10
vragenreeks1algebraAantalScore0	2
vragenreeks1algebraAantalScore1	0
vragenreeks1algebraAantalScore2	2
vragenreeks1algebraAantalScore3	2
vragenreeks1algebraAantalScore4	5
vragenreeks1algebraAantalScore5	9
vragenreeks1algebraAantalScore6	10
vragenreeks1algebraAantalScore7	15
vragenreeks1algebraAantalScore8	16
vragenreeks1algebraAantalScore9	31
vragenreeks1algebraAantalScore10	27
vragenreeks1algebraAantalScore11	29
vragenreeks1algebraAantalScore12	16
vragenreeks1algebraAantalScore13	22
vragenreeks1algebraAantalScore14	4
vragenreeks1algebraAantalScore15	7
vragenreeks1algebraAantalScore16	3
vragenreeks1meetkundeHoogsteScore	2
vragenreeks1meetkundeLaagsteScore	0
vragenreeks1meetkundeGemiddeldeScore	1.575
vragenreeks1meetkundeMediaanScore	2
vragenreeks1meetkundeAantalScore0	17
vragenreeks1meetkundeAantalScore1	51
vragenreeks1meetkundeAantalScore2	132
vragenreeks1kansrekenenHoogsteScore	2
vragenreeks1kansrekenenLaagsteScore	0
vragenreeks1kansrekenenGemiddeldeScore	1.2
vragenreeks1kansrekenenMediaanScore	1
vragenreeks1kansrekenenAantalScore0	34
vragenreeks1kansrekenenAantalScore1	92
vragenreeks1kansrekenenAantalScore2	74
vragenreeks1logicaHoogsteScore	1
vragenreeks1logicaLaagsteScore	0
vragenreeks1logicaGemiddeldeScore	0.31
vragenreeks1logicaMediaanScore	0
vragenreeks1logicaAantalScore0	138
vragenreeks1logicaAantalScore1	62
