key	value
stuurloosleergedragAantalScore4	4
stuurloosleergedragAantalScore5	9
stuurloosleergedragAantalScore6	17
stuurloosleergedragAantalScore7	22
stuurloosleergedragAantalScore8	8
stuurloosleergedragAantalScore9	7
stuurloosleergedragAantalScore10	3
stuurloosleergedragAantalScore11	3
stuurloosleergedragAantalScore12	3
stuurloosleergedragAantalScore13	2
stuurloosleergedragAantalScore14	1
stuurloosleergedragAantalScore15	0
stuurloosleergedragAantalScore16	0
stuurloosleergedragAantalScore17	1
stuurloosleergedragAantalScore18	0
stuurloosleergedragAantalScore19	0
stuurloosleergedragAantalScore20	0
zelfcontroleHoogsteScore	19
zelfcontroleLaagsteScore	8
zelfcontroleGemiddeldeScore	13.375
zelfcontroleMediaanScore	13
zelfcontroleAantalScore0	0
zelfcontroleAantalScore1	0
zelfcontroleAantalScore2	0
zelfcontroleAantalScore3	0
zelfcontroleAantalScore4	0
zelfcontroleAantalScore5	0
zelfcontroleAantalScore6	0
zelfcontroleAantalScore7	0
zelfcontroleAantalScore8	2
zelfcontroleAantalScore9	1
zelfcontroleAantalScore10	8
zelfcontroleAantalScore11	5
zelfcontroleAantalScore12	10
zelfcontroleAantalScore13	18
zelfcontroleAantalScore14	13
zelfcontroleAantalScore15	5
zelfcontroleAantalScore16	12
zelfcontroleAantalScore17	2
zelfcontroleAantalScore18	3
zelfcontroleAantalScore19	1
zelfcontroleAantalScore20	0
uitstelHoogsteScore	17
uitstelLaagsteScore	4
uitstelGemiddeldeScore	6.525
uitstelMediaanScore	6
uitstelAantalScore0	0
uitstelAantalScore1	0
uitstelAantalScore2	0
uitstelAantalScore3	0
uitstelAantalScore4	13
uitstelAantalScore5	18
uitstelAantalScore6	14
uitstelAantalScore7	16
uitstelAantalScore8	8
uitstelAantalScore9	3
uitstelAantalScore10	5
uitstelAantalScore11	0
uitstelAantalScore12	1
uitstelAantalScore13	0
uitstelAantalScore14	1
uitstelAantalScore15	0
uitstelAantalScore16	0
uitstelAantalScore17	1
uitstelAantalScore18	0
uitstelAantalScore19	0
uitstelAantalScore20	0
nieuwsgierigheidHoogsteScore	19
nieuwsgierigheidLaagsteScore	9
nieuwsgierigheidGemiddeldeScore	14.2375
nieuwsgierigheidMediaanScore	14
nieuwsgierigheidAantalScore0	0
nieuwsgierigheidAantalScore1	0
nieuwsgierigheidAantalScore2	0
nieuwsgierigheidAantalScore3	0
nieuwsgierigheidAantalScore4	0
nieuwsgierigheidAantalScore5	0
nieuwsgierigheidAantalScore6	0
nieuwsgierigheidAantalScore7	0
nieuwsgierigheidAantalScore8	0
nieuwsgierigheidAantalScore9	1
nieuwsgierigheidAantalScore10	2
nieuwsgierigheidAantalScore11	2
nieuwsgierigheidAantalScore12	8
nieuwsgierigheidAantalScore13	11
nieuwsgierigheidAantalScore14	24
nieuwsgierigheidAantalScore15	16
nieuwsgierigheidAantalScore16	6
nieuwsgierigheidAantalScore17	6
nieuwsgierigheidAantalScore18	1
nieuwsgierigheidAantalScore19	3
nieuwsgierigheidAantalScore20	0
testangstHoogsteScore	18
testangstLaagsteScore	5
testangstGemiddeldeScore	9.8125
testangstMediaanScore	9
testangstAantalScore0	0
testangstAantalScore1	0
testangstAantalScore2	0
testangstAantalScore3	0
testangstAantalScore4	0
testangstAantalScore5	2
testangstAantalScore6	4
testangstAantalScore7	3
testangstAantalScore8	11
testangstAantalScore9	24
testangstAantalScore10	12
testangstAantalScore11	9
testangstAantalScore12	5
testangstAantalScore13	2
testangstAantalScore14	4
testangstAantalScore15	1
testangstAantalScore16	2
testangstAantalScore17	0
testangstAantalScore18	1
testangstAantalScore19	0
testangstAantalScore20	0
emotionelecontroleHoogsteScore	20
emotionelecontroleLaagsteScore	9
emotionelecontroleGemiddeldeScore	13.925
emotionelecontroleMediaanScore	14
emotionelecontroleAantalScore0	0
emotionelecontroleAantalScore1	0
emotionelecontroleAantalScore2	0
emotionelecontroleAantalScore3	0
emotionelecontroleAantalScore4	0
emotionelecontroleAantalScore5	0
emotionelecontroleAantalScore6	0
emotionelecontroleAantalScore7	0
emotionelecontroleAantalScore8	0
emotionelecontroleAantalScore9	3
emotionelecontroleAantalScore10	1
emotionelecontroleAantalScore11	9
emotionelecontroleAantalScore12	4
emotionelecontroleAantalScore13	15
emotionelecontroleAantalScore14	11
emotionelecontroleAantalScore15	23
emotionelecontroleAantalScore16	5
emotionelecontroleAantalScore17	8
emotionelecontroleAantalScore18	0
emotionelecontroleAantalScore19	0
emotionelecontroleAantalScore20	1
samenwerkingHoogsteScore	20
samenwerkingLaagsteScore	7
samenwerkingGemiddeldeScore	12.7875
samenwerkingMediaanScore	13
samenwerkingAantalScore0	0
samenwerkingAantalScore1	0
samenwerkingAantalScore2	0
samenwerkingAantalScore3	0
samenwerkingAantalScore4	0
samenwerkingAantalScore5	0
samenwerkingAantalScore6	0
samenwerkingAantalScore7	1
samenwerkingAantalScore8	2
samenwerkingAantalScore9	4
samenwerkingAantalScore10	4
samenwerkingAantalScore11	16
samenwerkingAantalScore12	9
samenwerkingAantalScore13	20
samenwerkingAantalScore14	7
samenwerkingAantalScore15	4
samenwerkingAantalScore16	6
samenwerkingAantalScore17	3
samenwerkingAantalScore18	2
samenwerkingAantalScore19	1
samenwerkingAantalScore20	1
extraversieHoogsteScore	18
extraversieLaagsteScore	9
extraversieGemiddeldeScore	13.7125
extraversieMediaanScore	14
extraversieAantalScore0	0
extraversieAantalScore1	0
extraversieAantalScore2	0
extraversieAantalScore3	0
extraversieAantalScore4	0
extraversieAantalScore5	0
extraversieAantalScore6	0
extraversieAantalScore7	0
extraversieAantalScore8	0
extraversieAantalScore9	2
extraversieAantalScore10	3
extraversieAantalScore11	7
extraversieAantalScore12	9
extraversieAantalScore13	13
extraversieAantalScore14	17
extraversieAantalScore15	13
extraversieAantalScore16	11
extraversieAantalScore17	4
extraversieAantalScore18	1
extraversieAantalScore19	0
extraversieAantalScore20	0
