key	value
ruimtelijkAantalScore1	0
ruimtelijkAantalScore2	0
ruimtelijkAantalScore3	6
ruimtelijkAantalScore4	2
ruimtelijkAantalScore5	1
ruimtelijkAantalScore6	0
ruimtelijkAantalScore7	12
ruimtelijkAantalScore8	2
ruimtelijkAantalScore9	0
ruimtelijkAantalScore10	13
vragenreeks1totaalHoogsteScore	16
vragenreeks1totaalLaagsteScore	1
vragenreeks1totaalGemiddeldeScore	7.7
vragenreeks1totaalMediaanScore	7
vragenreeks1totaalAantalScore0	0
vragenreeks1totaalAantalScore1	1
vragenreeks1totaalAantalScore2	2
vragenreeks1totaalAantalScore3	2
vragenreeks1totaalAantalScore4	6
vragenreeks1totaalAantalScore5	5
vragenreeks1totaalAantalScore6	1
vragenreeks1totaalAantalScore7	5
vragenreeks1totaalAantalScore8	2
vragenreeks1totaalAantalScore9	3
vragenreeks1totaalAantalScore10	2
vragenreeks1totaalAantalScore11	2
vragenreeks1totaalAantalScore12	3
vragenreeks1totaalAantalScore13	2
vragenreeks1totaalAantalScore14	1
vragenreeks1totaalAantalScore15	2
vragenreeks1totaalAantalScore16	1
vragenreeks1totaalAantalScore17	0
vragenreeks1totaalAantalScore18	0
vragenreeks1totaalAantalScore19	0
vragenreeks1totaalAantalScore20	0
vragenreeks1wiskundeHoogsteScore	15
vragenreeks1wiskundeLaagsteScore	0
vragenreeks1wiskundeGemiddeldeScore	6.7
vragenreeks1wiskundeMediaanScore	7
vragenreeks1wiskundeAantalScore0	1
vragenreeks1wiskundeAantalScore1	5
vragenreeks1wiskundeAantalScore2	3
vragenreeks1wiskundeAantalScore3	0
vragenreeks1wiskundeAantalScore4	5
vragenreeks1wiskundeAantalScore5	1
vragenreeks1wiskundeAantalScore6	5
vragenreeks1wiskundeAantalScore7	4
vragenreeks1wiskundeAantalScore8	2
vragenreeks1wiskundeAantalScore9	3
vragenreeks1wiskundeAantalScore10	3
vragenreeks1wiskundeAantalScore11	4
vragenreeks1wiskundeAantalScore12	0
vragenreeks1wiskundeAantalScore13	0
vragenreeks1wiskundeAantalScore14	3
vragenreeks1wiskundeAantalScore15	1
vragenreeks1wiskundeAantalScore16	0
vragenreeks1wiskundeAantalScore17	0
vragenreeks1wiskundeAantalScore18	0
vragenreeks1wiskundeAantalScore19	0
vragenreeks1wiskundeAantalScore20	0
vragenreeks1wiskunde_basisHoogsteScore	10
vragenreeks1wiskunde_basisLaagsteScore	0
vragenreeks1wiskunde_basisGemiddeldeScore	5.2
vragenreeks1wiskunde_basisMediaanScore	6
vragenreeks1wiskunde_basisAantalScore0	3
vragenreeks1wiskunde_basisAantalScore1	2
vragenreeks1wiskunde_basisAantalScore2	2
vragenreeks1wiskunde_basisAantalScore3	8
vragenreeks1wiskunde_basisAantalScore4	3
vragenreeks1wiskunde_basisAantalScore5	2
vragenreeks1wiskunde_basisAantalScore6	4
vragenreeks1wiskunde_basisAantalScore7	3
vragenreeks1wiskunde_basisAantalScore8	8
vragenreeks1wiskunde_basisAantalScore9	3
vragenreeks1wiskunde_basisAantalScore10	2
vragenreeks1wiskunde_standaardHoogsteScore	14
vragenreeks1wiskunde_standaardLaagsteScore	0
vragenreeks1wiskunde_standaardGemiddeldeScore	3.925
vragenreeks1wiskunde_standaardMediaanScore	3
vragenreeks1wiskunde_standaardAantalScore0	6
vragenreeks1wiskunde_standaardAantalScore1	3
vragenreeks1wiskunde_standaardAantalScore2	3
vragenreeks1wiskunde_standaardAantalScore3	10
vragenreeks1wiskunde_standaardAantalScore4	4
vragenreeks1wiskunde_standaardAantalScore5	6
vragenreeks1wiskunde_standaardAantalScore6	3
vragenreeks1wiskunde_standaardAantalScore7	1
vragenreeks1wiskunde_standaardAantalScore8	0
vragenreeks1wiskunde_standaardAantalScore9	0
vragenreeks1wiskunde_standaardAantalScore10	1
vragenreeks1wiskunde_standaardAantalScore11	1
vragenreeks1wiskunde_standaardAantalScore12	1
vragenreeks1wiskunde_standaardAantalScore13	0
vragenreeks1wiskunde_standaardAantalScore14	1
vragenreeks1wiskunde_standaardAantalScore15	0
vragenreeks1wiskunde_standaardAantalScore16	0
vragenreeks1wiskunde_standaardAantalScore17	0
vragenreeks1wiskunde_standaardAantalScore18	0
vragenreeks1wiskunde_standaardAantalScore19	0
vragenreeks1wiskunde_standaardAantalScore20	0
vragenreeks1ruimtelijkHoogsteScore	10
vragenreeks1ruimtelijkLaagsteScore	0
vragenreeks1ruimtelijkGemiddeldeScore	6.525
vragenreeks1ruimtelijkMediaanScore	7
vragenreeks1ruimtelijkAantalScore0	4
vragenreeks1ruimtelijkAantalScore1	0
vragenreeks1ruimtelijkAantalScore2	0
vragenreeks1ruimtelijkAantalScore3	6
vragenreeks1ruimtelijkAantalScore4	2
vragenreeks1ruimtelijkAantalScore5	1
vragenreeks1ruimtelijkAantalScore6	0
vragenreeks1ruimtelijkAantalScore7	12
vragenreeks1ruimtelijkAantalScore8	2
vragenreeks1ruimtelijkAantalScore9	0
vragenreeks1ruimtelijkAantalScore10	13
