key	value
vragenreeks1totaalAantalScore10	6
vragenreeks1totaalAantalScore11	9
vragenreeks1totaalAantalScore12	11
vragenreeks1totaalAantalScore13	12
vragenreeks1totaalAantalScore14	12
vragenreeks1totaalAantalScore15	14
vragenreeks1totaalAantalScore16	11
vragenreeks1totaalAantalScore17	11
vragenreeks1totaalAantalScore18	11
vragenreeks1totaalAantalScore19	6
vragenreeks1totaalAantalScore20	1
vragenreeks1zonder_basisHoogsteScore	20
vragenreeks1zonder_basisLaagsteScore	0
vragenreeks1zonder_basisGemiddeldeScore	11.162962962962963
vragenreeks1zonder_basisMediaanScore	11
vragenreeks1zonder_basisAantalScore0	3
vragenreeks1zonder_basisAantalScore1	1
vragenreeks1zonder_basisAantalScore2	4
vragenreeks1zonder_basisAantalScore3	3
vragenreeks1zonder_basisAantalScore4	6
vragenreeks1zonder_basisAantalScore5	3
vragenreeks1zonder_basisAantalScore6	4
vragenreeks1zonder_basisAantalScore7	7
vragenreeks1zonder_basisAantalScore8	10
vragenreeks1zonder_basisAantalScore9	9
vragenreeks1zonder_basisAantalScore10	6
vragenreeks1zonder_basisAantalScore11	13
vragenreeks1zonder_basisAantalScore12	6
vragenreeks1zonder_basisAantalScore13	7
vragenreeks1zonder_basisAantalScore14	14
vragenreeks1zonder_basisAantalScore15	10
vragenreeks1zonder_basisAantalScore16	8
vragenreeks1zonder_basisAantalScore17	7
vragenreeks1zonder_basisAantalScore18	10
vragenreeks1zonder_basisAantalScore19	3
vragenreeks1zonder_basisAantalScore20	1
vragenreeks1wiskunde_basisHoogsteScore	10
vragenreeks1wiskunde_basisLaagsteScore	0
vragenreeks1wiskunde_basisGemiddeldeScore	8.362962962962962
vragenreeks1wiskunde_basisMediaanScore	9
vragenreeks1wiskunde_basisAantalScore0	1
vragenreeks1wiskunde_basisAantalScore1	1
vragenreeks1wiskunde_basisAantalScore2	2
vragenreeks1wiskunde_basisAantalScore3	5
vragenreeks1wiskunde_basisAantalScore4	1
vragenreeks1wiskunde_basisAantalScore5	5
vragenreeks1wiskunde_basisAantalScore6	8
vragenreeks1wiskunde_basisAantalScore7	11
vragenreeks1wiskunde_basisAantalScore8	11
vragenreeks1wiskunde_basisAantalScore9	33
vragenreeks1wiskunde_basisAantalScore10	57
vragenreeks1wiskunde_standaardHoogsteScore	15
vragenreeks1wiskunde_standaardLaagsteScore	0
vragenreeks1wiskunde_standaardGemiddeldeScore	8.02962962962963
vragenreeks1wiskunde_standaardMediaanScore	8
vragenreeks1wiskunde_standaardAantalScore0	5
vragenreeks1wiskunde_standaardAantalScore1	3
vragenreeks1wiskunde_standaardAantalScore2	9
vragenreeks1wiskunde_standaardAantalScore3	5
vragenreeks1wiskunde_standaardAantalScore4	6
vragenreeks1wiskunde_standaardAantalScore5	2
vragenreeks1wiskunde_standaardAantalScore6	15
vragenreeks1wiskunde_standaardAantalScore7	17
vragenreeks1wiskunde_standaardAantalScore8	8
vragenreeks1wiskunde_standaardAantalScore9	11
vragenreeks1wiskunde_standaardAantalScore10	14
vragenreeks1wiskunde_standaardAantalScore11	15
vragenreeks1wiskunde_standaardAantalScore12	8
vragenreeks1wiskunde_standaardAantalScore13	3
vragenreeks1wiskunde_standaardAantalScore14	8
vragenreeks1wiskunde_standaardAantalScore15	6
vragenreeks1chemieHoogsteScore	10
vragenreeks1chemieLaagsteScore	0
vragenreeks1chemieGemiddeldeScore	6.029629629629629
vragenreeks1chemieMediaanScore	6
vragenreeks1chemieAantalScore0	4
vragenreeks1chemieAantalScore1	7
vragenreeks1chemieAantalScore2	11
vragenreeks1chemieAantalScore3	12
vragenreeks1chemieAantalScore4	6
vragenreeks1chemieAantalScore5	16
vragenreeks1chemieAantalScore6	14
vragenreeks1chemieAantalScore7	15
vragenreeks1chemieAantalScore8	10
vragenreeks1chemieAantalScore9	24
vragenreeks1chemieAantalScore10	16
