key	value
vragenreeks1wiskunde_standaardAantalScore12	18
vragenreeks1wiskunde_standaardAantalScore13	7
vragenreeks1wiskunde_standaardAantalScore14	8
vragenreeks1wiskunde_standaardAantalScore15	2
vragenreeks1chemieHoogsteScore	10
vragenreeks1chemieLaagsteScore	0
vragenreeks1chemieGemiddeldeScore	5.067264573991031
vragenreeks1chemieMediaanScore	5
vragenreeks1chemieAantalScore0	15
vragenreeks1chemieAantalScore1	16
vragenreeks1chemieAantalScore2	15
vragenreeks1chemieAantalScore3	14
vragenreeks1chemieAantalScore4	18
vragenreeks1chemieAantalScore5	39
vragenreeks1chemieAantalScore6	40
vragenreeks1chemieAantalScore7	31
vragenreeks1chemieAantalScore8	6
vragenreeks1chemieAantalScore9	20
vragenreeks1chemieAantalScore10	9
