key	value
vragenreeks1zonder_basisAantalScore4	5
vragenreeks1zonder_basisAantalScore5	13
vragenreeks1zonder_basisAantalScore6	14
vragenreeks1zonder_basisAantalScore7	16
vragenreeks1zonder_basisAantalScore8	13
vragenreeks1zonder_basisAantalScore9	14
vragenreeks1zonder_basisAantalScore10	20
vragenreeks1zonder_basisAantalScore11	12
vragenreeks1zonder_basisAantalScore12	7
vragenreeks1zonder_basisAantalScore13	17
vragenreeks1zonder_basisAantalScore14	20
vragenreeks1zonder_basisAantalScore15	15
vragenreeks1zonder_basisAantalScore16	12
vragenreeks1zonder_basisAantalScore17	3
vragenreeks1zonder_basisAantalScore18	7
vragenreeks1zonder_basisAantalScore19	4
vragenreeks1zonder_basisAantalScore20	0
vragenreeks1wiskunde_basisHoogsteScore	10
vragenreeks1wiskunde_basisLaagsteScore	1
vragenreeks1wiskunde_basisGemiddeldeScore	8.078703703703704
vragenreeks1wiskunde_basisMediaanScore	9
vragenreeks1wiskunde_basisAantalScore0	0
vragenreeks1wiskunde_basisAantalScore1	2
vragenreeks1wiskunde_basisAantalScore2	4
vragenreeks1wiskunde_basisAantalScore3	2
vragenreeks1wiskunde_basisAantalScore4	2
vragenreeks1wiskunde_basisAantalScore5	12
vragenreeks1wiskunde_basisAantalScore6	22
vragenreeks1wiskunde_basisAantalScore7	30
vragenreeks1wiskunde_basisAantalScore8	19
vragenreeks1wiskunde_basisAantalScore9	63
vragenreeks1wiskunde_basisAantalScore10	60
vragenreeks1wiskunde_standaardHoogsteScore	15
vragenreeks1wiskunde_standaardLaagsteScore	0
vragenreeks1wiskunde_standaardGemiddeldeScore	6.958333333333333
vragenreeks1wiskunde_standaardMediaanScore	7
vragenreeks1wiskunde_standaardAantalScore0	9
vragenreeks1wiskunde_standaardAantalScore1	6
vragenreeks1wiskunde_standaardAantalScore2	12
vragenreeks1wiskunde_standaardAantalScore3	14
vragenreeks1wiskunde_standaardAantalScore4	20
vragenreeks1wiskunde_standaardAantalScore5	13
vragenreeks1wiskunde_standaardAantalScore6	22
vragenreeks1wiskunde_standaardAantalScore7	28
vragenreeks1wiskunde_standaardAantalScore8	23
vragenreeks1wiskunde_standaardAantalScore9	8
vragenreeks1wiskunde_standaardAantalScore10	18
vragenreeks1wiskunde_standaardAantalScore11	19
vragenreeks1wiskunde_standaardAantalScore12	13
vragenreeks1wiskunde_standaardAantalScore13	2
vragenreeks1wiskunde_standaardAantalScore14	4
vragenreeks1wiskunde_standaardAantalScore15	5
vragenreeks1chemieHoogsteScore	10
vragenreeks1chemieLaagsteScore	0
vragenreeks1chemieGemiddeldeScore	5.435185185185185
vragenreeks1chemieMediaanScore	6
vragenreeks1chemieAantalScore0	11
vragenreeks1chemieAantalScore1	17
vragenreeks1chemieAantalScore2	16
vragenreeks1chemieAantalScore3	22
vragenreeks1chemieAantalScore4	5
vragenreeks1chemieAantalScore5	26
vragenreeks1chemieAantalScore6	37
vragenreeks1chemieAantalScore7	31
vragenreeks1chemieAantalScore8	6
vragenreeks1chemieAantalScore9	28
vragenreeks1chemieAantalScore10	17
