key	value
wiskunde_standaardAantalScore3	6
wiskunde_standaardAantalScore4	10
wiskunde_standaardAantalScore5	7
wiskunde_standaardAantalScore6	18
wiskunde_standaardAantalScore7	14
wiskunde_standaardAantalScore8	20
wiskunde_standaardAantalScore9	15
wiskunde_standaardAantalScore10	8
wiskunde_standaardAantalScore11	8
wiskunde_standaardAantalScore12	12
wiskunde_standaardAantalScore13	2
wiskunde_standaardAantalScore14	7
wiskunde_standaardAantalScore15	1
chemieHoogsteScore	10
chemieLaagsteScore	0
chemieGemiddeldeScore	5.8133333333333335
chemieMediaanScore	6
chemieAantalScore0	10
chemieAantalScore1	8
chemieAantalScore2	8
chemieAantalScore3	11
chemieAantalScore4	7
chemieAantalScore5	17
chemieAantalScore6	22
chemieAantalScore7	19
chemieAantalScore8	9
chemieAantalScore9	25
chemieAantalScore10	14
vragenreeks1totaalHoogsteScore	19
vragenreeks1totaalLaagsteScore	1
vragenreeks1totaalGemiddeldeScore	11.826666666666666
vragenreeks1totaalMediaanScore	13
vragenreeks1totaalAantalScore0	0
vragenreeks1totaalAantalScore1	4
vragenreeks1totaalAantalScore2	2
vragenreeks1totaalAantalScore3	0
vragenreeks1totaalAantalScore4	4
vragenreeks1totaalAantalScore5	5
vragenreeks1totaalAantalScore6	2
vragenreeks1totaalAantalScore7	6
vragenreeks1totaalAantalScore8	8
vragenreeks1totaalAantalScore9	9
vragenreeks1totaalAantalScore10	13
vragenreeks1totaalAantalScore11	11
vragenreeks1totaalAantalScore12	9
vragenreeks1totaalAantalScore13	17
vragenreeks1totaalAantalScore14	16
vragenreeks1totaalAantalScore15	16
vragenreeks1totaalAantalScore16	10
vragenreeks1totaalAantalScore17	7
vragenreeks1totaalAantalScore18	6
vragenreeks1totaalAantalScore19	5
vragenreeks1totaalAantalScore20	0
vragenreeks1zonder_basisHoogsteScore	20
vragenreeks1zonder_basisLaagsteScore	0
vragenreeks1zonder_basisGemiddeldeScore	10.266666666666667
vragenreeks1zonder_basisMediaanScore	11
vragenreeks1zonder_basisAantalScore0	3
vragenreeks1zonder_basisAantalScore1	5
vragenreeks1zonder_basisAantalScore2	5
vragenreeks1zonder_basisAantalScore3	2
vragenreeks1zonder_basisAantalScore4	4
vragenreeks1zonder_basisAantalScore5	8
vragenreeks1zonder_basisAantalScore6	4
vragenreeks1zonder_basisAantalScore7	12
vragenreeks1zonder_basisAantalScore8	10
vragenreeks1zonder_basisAantalScore9	5
vragenreeks1zonder_basisAantalScore10	15
vragenreeks1zonder_basisAantalScore11	15
vragenreeks1zonder_basisAantalScore12	4
vragenreeks1zonder_basisAantalScore13	16
vragenreeks1zonder_basisAantalScore14	18
vragenreeks1zonder_basisAantalScore15	7
vragenreeks1zonder_basisAantalScore16	3
vragenreeks1zonder_basisAantalScore17	4
vragenreeks1zonder_basisAantalScore18	5
vragenreeks1zonder_basisAantalScore19	4
vragenreeks1zonder_basisAantalScore20	1
vragenreeks1wiskunde_basisHoogsteScore	10
vragenreeks1wiskunde_basisLaagsteScore	1
vragenreeks1wiskunde_basisGemiddeldeScore	8.033333333333333
vragenreeks1wiskunde_basisMediaanScore	9
vragenreeks1wiskunde_basisAantalScore0	0
vragenreeks1wiskunde_basisAantalScore1	3
vragenreeks1wiskunde_basisAantalScore2	3
vragenreeks1wiskunde_basisAantalScore3	2
vragenreeks1wiskunde_basisAantalScore4	4
vragenreeks1wiskunde_basisAantalScore5	7
vragenreeks1wiskunde_basisAantalScore6	16
vragenreeks1wiskunde_basisAantalScore7	11
vragenreeks1wiskunde_basisAantalScore8	12
vragenreeks1wiskunde_basisAantalScore9	50
vragenreeks1wiskunde_basisAantalScore10	42
vragenreeks1wiskunde_standaardHoogsteScore	15
vragenreeks1wiskunde_standaardLaagsteScore	0
vragenreeks1wiskunde_standaardGemiddeldeScore	7.12
vragenreeks1wiskunde_standaardMediaanScore	7
vragenreeks1wiskunde_standaardAantalScore0	9
vragenreeks1wiskunde_standaardAantalScore1	3
vragenreeks1wiskunde_standaardAantalScore2	10
vragenreeks1wiskunde_standaardAantalScore3	6
vragenreeks1wiskunde_standaardAantalScore4	10
vragenreeks1wiskunde_standaardAantalScore5	7
vragenreeks1wiskunde_standaardAantalScore6	18
vragenreeks1wiskunde_standaardAantalScore7	14
vragenreeks1wiskunde_standaardAantalScore8	20
vragenreeks1wiskunde_standaardAantalScore9	15
vragenreeks1wiskunde_standaardAantalScore10	8
vragenreeks1wiskunde_standaardAantalScore11	8
vragenreeks1wiskunde_standaardAantalScore12	12
vragenreeks1wiskunde_standaardAantalScore13	2
vragenreeks1wiskunde_standaardAantalScore14	7
vragenreeks1wiskunde_standaardAantalScore15	1
vragenreeks1chemieHoogsteScore	10
vragenreeks1chemieLaagsteScore	0
vragenreeks1chemieGemiddeldeScore	5.8133333333333335
vragenreeks1chemieMediaanScore	6
vragenreeks1chemieAantalScore0	10
vragenreeks1chemieAantalScore1	8
vragenreeks1chemieAantalScore2	8
vragenreeks1chemieAantalScore3	11
vragenreeks1chemieAantalScore4	7
vragenreeks1chemieAantalScore5	17
vragenreeks1chemieAantalScore6	22
vragenreeks1chemieAantalScore7	19
vragenreeks1chemieAantalScore8	9
vragenreeks1chemieAantalScore9	25
vragenreeks1chemieAantalScore10	14
