key	value
algebraGemiddeldeScore	8.58
algebraMediaanScore	8
algebraAantalScore0	3
algebraAantalScore1	3
algebraAantalScore2	2
algebraAantalScore3	2
algebraAantalScore4	11
algebraAantalScore5	7
algebraAantalScore6	3
algebraAantalScore7	7
algebraAantalScore8	14
algebraAantalScore9	4
algebraAantalScore10	2
algebraAantalScore11	13
algebraAantalScore12	10
algebraAantalScore13	7
algebraAantalScore14	4
algebraAantalScore15	7
algebraAantalScore16	1
meetkundeHoogsteScore	4
meetkundeLaagsteScore	0
meetkundeGemiddeldeScore	2.0
meetkundeMediaanScore	2
meetkundeAantalScore0	21
meetkundeAantalScore1	26
meetkundeAantalScore2	6
meetkundeAantalScore3	26
meetkundeAantalScore4	21
kansrekenenHoogsteScore	1
kansrekenenLaagsteScore	0
kansrekenenGemiddeldeScore	0.75
kansrekenenMediaanScore	1
kansrekenenAantalScore0	25
kansrekenenAantalScore1	75
vragenreeks1totaalHoogsteScore	20
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	10.63
vragenreeks1totaalMediaanScore	11
vragenreeks1totaalAantalScore0	2
vragenreeks1totaalAantalScore1	0
vragenreeks1totaalAantalScore2	1
vragenreeks1totaalAantalScore3	3
vragenreeks1totaalAantalScore4	6
vragenreeks1totaalAantalScore5	2
vragenreeks1totaalAantalScore6	9
vragenreeks1totaalAantalScore7	7
vragenreeks1totaalAantalScore8	9
vragenreeks1totaalAantalScore9	3
vragenreeks1totaalAantalScore10	3
vragenreeks1totaalAantalScore11	7
vragenreeks1totaalAantalScore12	7
vragenreeks1totaalAantalScore13	8
vragenreeks1totaalAantalScore14	9
vragenreeks1totaalAantalScore15	6
vragenreeks1totaalAantalScore16	7
vragenreeks1totaalAantalScore17	7
vragenreeks1totaalAantalScore18	3
vragenreeks1totaalAantalScore19	0
vragenreeks1totaalAantalScore20	1
vragenreeks1wiskundeHoogsteScore	30
vragenreeks1wiskundeLaagsteScore	0
vragenreeks1wiskundeGemiddeldeScore	15.87
vragenreeks1wiskundeMediaanScore	17
vragenreeks1wiskundeAantalScore0	1
vragenreeks1wiskundeAantalScore1	1
vragenreeks1wiskundeAantalScore2	0
vragenreeks1wiskundeAantalScore3	1
vragenreeks1wiskundeAantalScore4	1
vragenreeks1wiskundeAantalScore5	4
vragenreeks1wiskundeAantalScore6	4
vragenreeks1wiskundeAantalScore7	1
vragenreeks1wiskundeAantalScore8	3
vragenreeks1wiskundeAantalScore9	5
vragenreeks1wiskundeAantalScore10	6
vragenreeks1wiskundeAantalScore11	7
vragenreeks1wiskundeAantalScore12	2
vragenreeks1wiskundeAantalScore13	4
vragenreeks1wiskundeAantalScore14	2
vragenreeks1wiskundeAantalScore15	2
vragenreeks1wiskundeAantalScore16	3
vragenreeks1wiskundeAantalScore17	6
vragenreeks1wiskundeAantalScore18	6
vragenreeks1wiskundeAantalScore19	7
vragenreeks1wiskundeAantalScore20	1
vragenreeks1wiskundeAantalScore21	7
vragenreeks1wiskundeAantalScore22	8
vragenreeks1wiskundeAantalScore23	4
vragenreeks1wiskundeAantalScore24	2
vragenreeks1wiskundeAantalScore25	5
vragenreeks1wiskundeAantalScore26	3
vragenreeks1wiskundeAantalScore27	3
vragenreeks1wiskundeAantalScore28	0
vragenreeks1wiskundeAantalScore29	0
vragenreeks1wiskundeAantalScore30	1
vragenreeks1basisHoogsteScore	6
vragenreeks1basisLaagsteScore	0
vragenreeks1basisGemiddeldeScore	3.47
vragenreeks1basisMediaanScore	3
vragenreeks1basisAantalScore0	6
vragenreeks1basisAantalScore1	8
vragenreeks1basisAantalScore2	18
vragenreeks1basisAantalScore3	26
vragenreeks1basisAantalScore4	1
vragenreeks1basisAantalScore5	25
vragenreeks1basisAantalScore6	16
vragenreeks1niet_basisHoogsteScore	24
vragenreeks1niet_basisLaagsteScore	0
vragenreeks1niet_basisGemiddeldeScore	12.44
vragenreeks1niet_basisMediaanScore	13
vragenreeks1niet_basisAantalScore0	1
vragenreeks1niet_basisAantalScore1	1
vragenreeks1niet_basisAantalScore2	0
vragenreeks1niet_basisAantalScore3	2
vragenreeks1niet_basisAantalScore4	6
vragenreeks1niet_basisAantalScore5	6
vragenreeks1niet_basisAantalScore6	3
vragenreeks1niet_basisAantalScore7	2
vragenreeks1niet_basisAantalScore8	9
vragenreeks1niet_basisAantalScore9	7
vragenreeks1niet_basisAantalScore10	2
vragenreeks1niet_basisAantalScore11	3
vragenreeks1niet_basisAantalScore12	5
vragenreeks1niet_basisAantalScore13	5
vragenreeks1niet_basisAantalScore14	3
vragenreeks1niet_basisAantalScore15	6
vragenreeks1niet_basisAantalScore16	13
vragenreeks1niet_basisAantalScore17	9
vragenreeks1niet_basisAantalScore18	1
vragenreeks1niet_basisAantalScore19	4
vragenreeks1niet_basisAantalScore20	6
vragenreeks1niet_basisAantalScore21	4
vragenreeks1niet_basisAantalScore22	0
vragenreeks1niet_basisAantalScore23	1
vragenreeks1niet_basisAantalScore24	1
vragenreeks1analyseHoogsteScore	9
vragenreeks1analyseLaagsteScore	0
vragenreeks1analyseGemiddeldeScore	4.78
vragenreeks1analyseMediaanScore	5
vragenreeks1analyseAantalScore0	4
vragenreeks1analyseAantalScore1	5
vragenreeks1analyseAantalScore2	17
vragenreeks1analyseAantalScore3	4
vragenreeks1analyseAantalScore4	11
vragenreeks1analyseAantalScore5	16
vragenreeks1analyseAantalScore6	22
vragenreeks1analyseAantalScore7	2
vragenreeks1analyseAantalScore8	14
vragenreeks1analyseAantalScore9	5
vragenreeks1algebraHoogsteScore	16
vragenreeks1algebraLaagsteScore	0
vragenreeks1algebraGemiddeldeScore	8.58
vragenreeks1algebraMediaanScore	8
vragenreeks1algebraAantalScore0	3
vragenreeks1algebraAantalScore1	3
vragenreeks1algebraAantalScore2	2
vragenreeks1algebraAantalScore3	2
vragenreeks1algebraAantalScore4	11
vragenreeks1algebraAantalScore5	7
vragenreeks1algebraAantalScore6	3
vragenreeks1algebraAantalScore7	7
vragenreeks1algebraAantalScore8	14
vragenreeks1algebraAantalScore9	4
vragenreeks1algebraAantalScore10	2
vragenreeks1algebraAantalScore11	13
vragenreeks1algebraAantalScore12	10
vragenreeks1algebraAantalScore13	7
vragenreeks1algebraAantalScore14	4
vragenreeks1algebraAantalScore15	7
vragenreeks1algebraAantalScore16	1
vragenreeks1meetkundeHoogsteScore	4
vragenreeks1meetkundeLaagsteScore	0
vragenreeks1meetkundeGemiddeldeScore	2.0
vragenreeks1meetkundeMediaanScore	2
vragenreeks1meetkundeAantalScore0	21
vragenreeks1meetkundeAantalScore1	26
vragenreeks1meetkundeAantalScore2	6
vragenreeks1meetkundeAantalScore3	26
vragenreeks1meetkundeAantalScore4	21
vragenreeks1kansrekenenHoogsteScore	1
vragenreeks1kansrekenenLaagsteScore	0
vragenreeks1kansrekenenGemiddeldeScore	0.75
vragenreeks1kansrekenenMediaanScore	1
vragenreeks1kansrekenenAantalScore0	25
vragenreeks1kansrekenenAantalScore1	75
