key	value
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	9.267489711934155
vragenreeks1totaalMediaanScore	10
vragenreeks1totaalAantalScore0	9
vragenreeks1totaalAantalScore1	7
vragenreeks1totaalAantalScore2	8
vragenreeks1totaalAantalScore3	9
vragenreeks1totaalAantalScore4	9
vragenreeks1totaalAantalScore5	15
vragenreeks1totaalAantalScore6	14
vragenreeks1totaalAantalScore7	15
vragenreeks1totaalAantalScore8	21
vragenreeks1totaalAantalScore9	11
vragenreeks1totaalAantalScore10	16
vragenreeks1totaalAantalScore11	21
vragenreeks1totaalAantalScore12	26
vragenreeks1totaalAantalScore13	14
vragenreeks1totaalAantalScore14	14
vragenreeks1totaalAantalScore15	12
vragenreeks1totaalAantalScore16	8
vragenreeks1totaalAantalScore17	9
vragenreeks1totaalAantalScore18	3
vragenreeks1totaalAantalScore19	1
vragenreeks1totaalAantalScore20	1
vragenreeks1wiskundeHoogsteScore	20
vragenreeks1wiskundeLaagsteScore	0
vragenreeks1wiskundeGemiddeldeScore	8.506172839506172
vragenreeks1wiskundeMediaanScore	9
vragenreeks1wiskundeAantalScore0	16
vragenreeks1wiskundeAantalScore1	11
vragenreeks1wiskundeAantalScore2	6
vragenreeks1wiskundeAantalScore3	11
vragenreeks1wiskundeAantalScore4	21
vragenreeks1wiskundeAantalScore5	5
vragenreeks1wiskundeAantalScore6	15
vragenreeks1wiskundeAantalScore7	15
vragenreeks1wiskundeAantalScore8	12
vragenreeks1wiskundeAantalScore9	18
vragenreeks1wiskundeAantalScore10	26
vragenreeks1wiskundeAantalScore11	22
vragenreeks1wiskundeAantalScore12	9
vragenreeks1wiskundeAantalScore13	14
vragenreeks1wiskundeAantalScore14	13
vragenreeks1wiskundeAantalScore15	10
vragenreeks1wiskundeAantalScore16	9
vragenreeks1wiskundeAantalScore17	5
vragenreeks1wiskundeAantalScore18	1
vragenreeks1wiskundeAantalScore19	2
vragenreeks1wiskundeAantalScore20	2
vragenreeks1wiskunde_basisHoogsteScore	10
vragenreeks1wiskunde_basisLaagsteScore	0
vragenreeks1wiskunde_basisGemiddeldeScore	5.300411522633745
vragenreeks1wiskunde_basisMediaanScore	5
vragenreeks1wiskunde_basisAantalScore0	23
vragenreeks1wiskunde_basisAantalScore1	11
vragenreeks1wiskunde_basisAantalScore2	11
vragenreeks1wiskunde_basisAantalScore3	21
vragenreeks1wiskunde_basisAantalScore4	23
vragenreeks1wiskunde_basisAantalScore5	48
vragenreeks1wiskunde_basisAantalScore6	9
vragenreeks1wiskunde_basisAantalScore7	30
vragenreeks1wiskunde_basisAantalScore8	32
vragenreeks1wiskunde_basisAantalScore9	10
vragenreeks1wiskunde_basisAantalScore10	25
vragenreeks1wiskunde_standaardHoogsteScore	20
vragenreeks1wiskunde_standaardLaagsteScore	0
vragenreeks1wiskunde_standaardGemiddeldeScore	6.950617283950617
vragenreeks1wiskunde_standaardMediaanScore	7
vragenreeks1wiskunde_standaardAantalScore0	35
vragenreeks1wiskunde_standaardAantalScore1	16
vragenreeks1wiskunde_standaardAantalScore2	7
vragenreeks1wiskunde_standaardAantalScore3	11
vragenreeks1wiskunde_standaardAantalScore4	7
vragenreeks1wiskunde_standaardAantalScore5	17
vragenreeks1wiskunde_standaardAantalScore6	11
vragenreeks1wiskunde_standaardAantalScore7	30
vragenreeks1wiskunde_standaardAantalScore8	10
vragenreeks1wiskunde_standaardAantalScore9	26
vragenreeks1wiskunde_standaardAantalScore10	14
vragenreeks1wiskunde_standaardAantalScore11	12
vragenreeks1wiskunde_standaardAantalScore12	18
vragenreeks1wiskunde_standaardAantalScore13	10
vragenreeks1wiskunde_standaardAantalScore14	7
vragenreeks1wiskunde_standaardAantalScore15	3
vragenreeks1wiskunde_standaardAantalScore16	1
vragenreeks1wiskunde_standaardAantalScore17	2
vragenreeks1wiskunde_standaardAantalScore18	4
vragenreeks1wiskunde_standaardAantalScore19	0
vragenreeks1wiskunde_standaardAantalScore20	2
vragenreeks1ruimtelijkHoogsteScore	10
vragenreeks1ruimtelijkLaagsteScore	0
vragenreeks1ruimtelijkGemiddeldeScore	6.576131687242798
vragenreeks1ruimtelijkMediaanScore	7
vragenreeks1ruimtelijkAantalScore0	24
vragenreeks1ruimtelijkAantalScore1	6
vragenreeks1ruimtelijkAantalScore2	4
vragenreeks1ruimtelijkAantalScore3	25
vragenreeks1ruimtelijkAantalScore4	17
vragenreeks1ruimtelijkAantalScore5	3
vragenreeks1ruimtelijkAantalScore6	0
vragenreeks1ruimtelijkAantalScore7	60
vragenreeks1ruimtelijkAantalScore8	17
vragenreeks1ruimtelijkAantalScore9	0
vragenreeks1ruimtelijkAantalScore10	87
