key	value
wiskundeAantalScore9	12
wiskundeAantalScore10	7
wiskunde_geen_correctieHoogsteScore	10
wiskunde_geen_correctieLaagsteScore	0
wiskunde_geen_correctieGemiddeldeScore	2.774436090225564
wiskunde_geen_correctieMediaanScore	2
wiskunde_geen_correctieAantalScore0	106
wiskunde_geen_correctieAantalScore1	59
wiskunde_geen_correctieAantalScore2	55
wiskunde_geen_correctieAantalScore3	47
wiskunde_geen_correctieAantalScore4	29
wiskunde_geen_correctieAantalScore5	30
wiskunde_geen_correctieAantalScore6	25
wiskunde_geen_correctieAantalScore7	20
wiskunde_geen_correctieAantalScore8	15
wiskunde_geen_correctieAantalScore9	9
wiskunde_geen_correctieAantalScore10	4
fysicaHoogsteScore	10
fysicaLaagsteScore	0
fysicaGemiddeldeScore	3.3784461152882206
fysicaMediaanScore	3
fysicaAantalScore0	52
fysicaAantalScore1	59
fysicaAantalScore2	20
fysicaAantalScore3	85
fysicaAantalScore4	72
fysicaAantalScore5	24
fysicaAantalScore6	51
fysicaAantalScore7	23
fysicaAantalScore8	1
fysicaAantalScore9	9
fysicaAantalScore10	3
fysica_geen_correctieHoogsteScore	10
fysica_geen_correctieLaagsteScore	0
fysica_geen_correctieGemiddeldeScore	2.9097744360902253
fysica_geen_correctieMediaanScore	3
fysica_geen_correctieAantalScore0	50
fysica_geen_correctieAantalScore1	58
fysica_geen_correctieAantalScore2	82
fysica_geen_correctieAantalScore3	67
fysica_geen_correctieAantalScore4	47
fysica_geen_correctieAantalScore5	50
fysica_geen_correctieAantalScore6	29
fysica_geen_correctieAantalScore7	9
fysica_geen_correctieAantalScore8	2
fysica_geen_correctieAantalScore9	3
fysica_geen_correctieAantalScore10	2
chemieHoogsteScore	10
chemieLaagsteScore	0
chemieGemiddeldeScore	4.478696741854637
chemieMediaanScore	4
chemieAantalScore0	44
chemieAantalScore1	27
chemieAantalScore2	19
chemieAantalScore3	64
chemieAantalScore4	74
chemieAantalScore5	16
chemieAantalScore6	44
chemieAantalScore7	59
chemieAantalScore8	7
chemieAantalScore9	29
chemieAantalScore10	16
chemie_geen_correctieHoogsteScore	10
chemie_geen_correctieLaagsteScore	0
chemie_geen_correctieGemiddeldeScore	4.0852130325814535
chemie_geen_correctieMediaanScore	4
chemie_geen_correctieAantalScore0	38
chemie_geen_correctieAantalScore1	35
chemie_geen_correctieAantalScore2	45
chemie_geen_correctieAantalScore3	66
chemie_geen_correctieAantalScore4	35
chemie_geen_correctieAantalScore5	53
chemie_geen_correctieAantalScore6	49
chemie_geen_correctieAantalScore7	46
chemie_geen_correctieAantalScore8	9
chemie_geen_correctieAantalScore9	16
chemie_geen_correctieAantalScore10	7
vragenreeks1totaalHoogsteScore	18
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	6.862155388471178
vragenreeks1totaalMediaanScore	6
vragenreeks1totaalAantalScore0	26
vragenreeks1totaalAantalScore1	19
vragenreeks1totaalAantalScore2	20
vragenreeks1totaalAantalScore3	29
vragenreeks1totaalAantalScore4	38
vragenreeks1totaalAantalScore5	34
vragenreeks1totaalAantalScore6	37
vragenreeks1totaalAantalScore7	33
vragenreeks1totaalAantalScore8	29
vragenreeks1totaalAantalScore9	34
vragenreeks1totaalAantalScore10	24
vragenreeks1totaalAantalScore11	17
vragenreeks1totaalAantalScore12	9
vragenreeks1totaalAantalScore13	15
vragenreeks1totaalAantalScore14	9
vragenreeks1totaalAantalScore15	6
vragenreeks1totaalAantalScore16	12
vragenreeks1totaalAantalScore17	3
vragenreeks1totaalAantalScore18	5
vragenreeks1totaalAantalScore19	0
vragenreeks1totaalAantalScore20	0
vragenreeks1totaal_geen_correctieHoogsteScore	18
vragenreeks1totaal_geen_correctieLaagsteScore	0
vragenreeks1totaal_geen_correctieGemiddeldeScore	6.335839598997493
vragenreeks1totaal_geen_correctieMediaanScore	6
vragenreeks1totaal_geen_correctieAantalScore0	28
vragenreeks1totaal_geen_correctieAantalScore1	23
vragenreeks1totaal_geen_correctieAantalScore2	20
vragenreeks1totaal_geen_correctieAantalScore3	34
vragenreeks1totaal_geen_correctieAantalScore4	37
vragenreeks1totaal_geen_correctieAantalScore5	37
vragenreeks1totaal_geen_correctieAantalScore6	40
vragenreeks1totaal_geen_correctieAantalScore7	34
vragenreeks1totaal_geen_correctieAantalScore8	38
vragenreeks1totaal_geen_correctieAantalScore9	28
vragenreeks1totaal_geen_correctieAantalScore10	24
vragenreeks1totaal_geen_correctieAantalScore11	8
vragenreeks1totaal_geen_correctieAantalScore12	13
vragenreeks1totaal_geen_correctieAantalScore13	9
vragenreeks1totaal_geen_correctieAantalScore14	10
vragenreeks1totaal_geen_correctieAantalScore15	6
vragenreeks1totaal_geen_correctieAantalScore16	6
vragenreeks1totaal_geen_correctieAantalScore17	3
vragenreeks1totaal_geen_correctieAantalScore18	1
vragenreeks1totaal_geen_correctieAantalScore19	0
vragenreeks1totaal_geen_correctieAantalScore20	0
vragenreeks1wiskundeHoogsteScore	10
vragenreeks1wiskundeLaagsteScore	0
vragenreeks1wiskundeGemiddeldeScore	2.8972431077694236
vragenreeks1wiskundeMediaanScore	3
vragenreeks1wiskundeAantalScore0	111
vragenreeks1wiskundeAantalScore1	63
vragenreeks1wiskundeAantalScore2	24
vragenreeks1wiskundeAantalScore3	63
vragenreeks1wiskundeAantalScore4	36
vragenreeks1wiskundeAantalScore5	13
vragenreeks1wiskundeAantalScore6	35
vragenreeks1wiskundeAantalScore7	21
vragenreeks1wiskundeAantalScore8	14
vragenreeks1wiskundeAantalScore9	12
vragenreeks1wiskundeAantalScore10	7
vragenreeks1wiskunde_geen_correctieHoogsteScore	10
vragenreeks1wiskunde_geen_correctieLaagsteScore	0
vragenreeks1wiskunde_geen_correctieGemiddeldeScore	2.774436090225564
vragenreeks1wiskunde_geen_correctieMediaanScore	2
vragenreeks1wiskunde_geen_correctieAantalScore0	106
vragenreeks1wiskunde_geen_correctieAantalScore1	59
vragenreeks1wiskunde_geen_correctieAantalScore2	55
vragenreeks1wiskunde_geen_correctieAantalScore3	47
vragenreeks1wiskunde_geen_correctieAantalScore4	29
vragenreeks1wiskunde_geen_correctieAantalScore5	30
vragenreeks1wiskunde_geen_correctieAantalScore6	25
vragenreeks1wiskunde_geen_correctieAantalScore7	20
vragenreeks1wiskunde_geen_correctieAantalScore8	15
vragenreeks1wiskunde_geen_correctieAantalScore9	9
vragenreeks1wiskunde_geen_correctieAantalScore10	4
vragenreeks1fysicaHoogsteScore	10
vragenreeks1fysicaLaagsteScore	0
vragenreeks1fysicaGemiddeldeScore	3.3784461152882206
vragenreeks1fysicaMediaanScore	3
vragenreeks1fysicaAantalScore0	52
vragenreeks1fysicaAantalScore1	59
vragenreeks1fysicaAantalScore2	20
vragenreeks1fysicaAantalScore3	85
vragenreeks1fysicaAantalScore4	72
vragenreeks1fysicaAantalScore5	24
vragenreeks1fysicaAantalScore6	51
vragenreeks1fysicaAantalScore7	23
vragenreeks1fysicaAantalScore8	1
vragenreeks1fysicaAantalScore9	9
vragenreeks1fysicaAantalScore10	3
vragenreeks1fysica_geen_correctieHoogsteScore	10
vragenreeks1fysica_geen_correctieLaagsteScore	0
vragenreeks1fysica_geen_correctieGemiddeldeScore	2.9097744360902253
vragenreeks1fysica_geen_correctieMediaanScore	3
vragenreeks1fysica_geen_correctieAantalScore0	50
vragenreeks1fysica_geen_correctieAantalScore1	58
vragenreeks1fysica_geen_correctieAantalScore2	82
vragenreeks1fysica_geen_correctieAantalScore3	67
vragenreeks1fysica_geen_correctieAantalScore4	47
vragenreeks1fysica_geen_correctieAantalScore5	50
vragenreeks1fysica_geen_correctieAantalScore6	29
vragenreeks1fysica_geen_correctieAantalScore7	9
vragenreeks1fysica_geen_correctieAantalScore8	2
vragenreeks1fysica_geen_correctieAantalScore9	3
vragenreeks1fysica_geen_correctieAantalScore10	2
vragenreeks1chemieHoogsteScore	10
vragenreeks1chemieLaagsteScore	0
vragenreeks1chemieGemiddeldeScore	4.478696741854637
vragenreeks1chemieMediaanScore	4
vragenreeks1chemieAantalScore0	44
vragenreeks1chemieAantalScore1	27
vragenreeks1chemieAantalScore2	19
vragenreeks1chemieAantalScore3	64
vragenreeks1chemieAantalScore4	74
vragenreeks1chemieAantalScore5	16
vragenreeks1chemieAantalScore6	44
vragenreeks1chemieAantalScore7	59
vragenreeks1chemieAantalScore8	7
vragenreeks1chemieAantalScore9	29
vragenreeks1chemieAantalScore10	16
vragenreeks1chemie_geen_correctieHoogsteScore	10
vragenreeks1chemie_geen_correctieLaagsteScore	0
vragenreeks1chemie_geen_correctieGemiddeldeScore	4.0852130325814535
vragenreeks1chemie_geen_correctieMediaanScore	4
vragenreeks1chemie_geen_correctieAantalScore0	38
vragenreeks1chemie_geen_correctieAantalScore1	35
vragenreeks1chemie_geen_correctieAantalScore2	45
vragenreeks1chemie_geen_correctieAantalScore3	66
vragenreeks1chemie_geen_correctieAantalScore4	35
vragenreeks1chemie_geen_correctieAantalScore5	53
vragenreeks1chemie_geen_correctieAantalScore6	49
vragenreeks1chemie_geen_correctieAantalScore7	46
vragenreeks1chemie_geen_correctieAantalScore8	9
vragenreeks1chemie_geen_correctieAantalScore9	16
vragenreeks1chemie_geen_correctieAantalScore10	7
verwerkingsstrategieenHoogsteScore	19
verwerkingsstrategieenLaagsteScore	9
verwerkingsstrategieenGemiddeldeScore	15.755
verwerkingsstrategieenMediaanScore	16
verwerkingsstrategieenAantalScore0	0
verwerkingsstrategieenAantalScore1	0
verwerkingsstrategieenAantalScore2	0
verwerkingsstrategieenAantalScore3	0
verwerkingsstrategieenAantalScore4	0
verwerkingsstrategieenAantalScore5	0
verwerkingsstrategieenAantalScore6	0
verwerkingsstrategieenAantalScore7	0
verwerkingsstrategieenAantalScore8	0
verwerkingsstrategieenAantalScore9	1
verwerkingsstrategieenAantalScore10	0
verwerkingsstrategieenAantalScore11	6
verwerkingsstrategieenAantalScore12	14
verwerkingsstrategieenAantalScore13	18
verwerkingsstrategieenAantalScore14	33
verwerkingsstrategieenAantalScore15	82
verwerkingsstrategieenAantalScore16	101
verwerkingsstrategieenAantalScore17	104
verwerkingsstrategieenAantalScore18	30
verwerkingsstrategieenAantalScore19	11
verwerkingsstrategieenAantalScore20	0
stuurloosleergedragHoogsteScore	18
stuurloosleergedragLaagsteScore	3
stuurloosleergedragGemiddeldeScore	7.39
stuurloosleergedragMediaanScore	7
stuurloosleergedragAantalScore0	0
stuurloosleergedragAantalScore1	0
stuurloosleergedragAantalScore2	0
stuurloosleergedragAantalScore3	1
stuurloosleergedragAantalScore4	28
stuurloosleergedragAantalScore5	52
stuurloosleergedragAantalScore6	77
stuurloosleergedragAantalScore7	79
stuurloosleergedragAantalScore8	65
stuurloosleergedragAantalScore9	37
stuurloosleergedragAantalScore10	16
stuurloosleergedragAantalScore11	23
stuurloosleergedragAantalScore12	9
stuurloosleergedragAantalScore13	5
stuurloosleergedragAantalScore14	2
stuurloosleergedragAantalScore15	0
stuurloosleergedragAantalScore16	4
stuurloosleergedragAantalScore17	1
stuurloosleergedragAantalScore18	1
stuurloosleergedragAantalScore19	0
stuurloosleergedragAantalScore20	0
zelfcontroleHoogsteScore	20
zelfcontroleLaagsteScore	7
zelfcontroleGemiddeldeScore	13.9125
zelfcontroleMediaanScore	14
zelfcontroleAantalScore0	0
zelfcontroleAantalScore1	0
zelfcontroleAantalScore2	0
zelfcontroleAantalScore3	0
zelfcontroleAantalScore4	0
zelfcontroleAantalScore5	0
zelfcontroleAantalScore6	0
zelfcontroleAantalScore7	1
zelfcontroleAantalScore8	3
zelfcontroleAantalScore9	3
zelfcontroleAantalScore10	20
zelfcontroleAantalScore11	22
zelfcontroleAantalScore12	64
zelfcontroleAantalScore13	51
zelfcontroleAantalScore14	88
zelfcontroleAantalScore15	59
zelfcontroleAantalScore16	38
zelfcontroleAantalScore17	23
zelfcontroleAantalScore18	19
zelfcontroleAantalScore19	4
zelfcontroleAantalScore20	5
uitstelHoogsteScore	16
uitstelLaagsteScore	0
uitstelGemiddeldeScore	6.1325
uitstelMediaanScore	6
uitstelAantalScore0	1
uitstelAantalScore1	0
uitstelAantalScore2	0
uitstelAantalScore3	0
uitstelAantalScore4	83
uitstelAantalScore5	88
uitstelAantalScore6	92
uitstelAantalScore7	57
uitstelAantalScore8	39
uitstelAantalScore9	16
uitstelAantalScore10	8
uitstelAantalScore11	9
uitstelAantalScore12	2
uitstelAantalScore13	2
uitstelAantalScore14	1
uitstelAantalScore15	1
uitstelAantalScore16	1
uitstelAantalScore17	0
uitstelAantalScore18	0
uitstelAantalScore19	0
uitstelAantalScore20	0
nieuwsgierigheidHoogsteScore	20
nieuwsgierigheidLaagsteScore	9
nieuwsgierigheidGemiddeldeScore	14.6425
nieuwsgierigheidMediaanScore	15
nieuwsgierigheidAantalScore0	0
nieuwsgierigheidAantalScore1	0
nieuwsgierigheidAantalScore2	0
nieuwsgierigheidAantalScore3	0
nieuwsgierigheidAantalScore4	0
nieuwsgierigheidAantalScore5	0
nieuwsgierigheidAantalScore6	0
nieuwsgierigheidAantalScore7	0
nieuwsgierigheidAantalScore8	0
nieuwsgierigheidAantalScore9	2
nieuwsgierigheidAantalScore10	2
nieuwsgierigheidAantalScore11	11
nieuwsgierigheidAantalScore12	24
nieuwsgierigheidAantalScore13	48
nieuwsgierigheidAantalScore14	106
nieuwsgierigheidAantalScore15	106
nieuwsgierigheidAantalScore16	41
nieuwsgierigheidAantalScore17	35
nieuwsgierigheidAantalScore18	16
nieuwsgierigheidAantalScore19	7
nieuwsgierigheidAantalScore20	2
testangstHoogsteScore	17
testangstLaagsteScore	4
testangstGemiddeldeScore	9.655
testangstMediaanScore	10
testangstAantalScore0	0
testangstAantalScore1	0
testangstAantalScore2	0
testangstAantalScore3	0
testangstAantalScore4	5
testangstAantalScore5	10
testangstAantalScore6	23
testangstAantalScore7	30
testangstAantalScore8	57
testangstAantalScore9	65
testangstAantalScore10	76
testangstAantalScore11	53
testangstAantalScore12	38
testangstAantalScore13	21
testangstAantalScore14	9
testangstAantalScore15	4
testangstAantalScore16	8
testangstAantalScore17	1
testangstAantalScore18	0
testangstAantalScore19	0
testangstAantalScore20	0
emotionelecontroleHoogsteScore	20
emotionelecontroleLaagsteScore	7
emotionelecontroleGemiddeldeScore	14.345
emotionelecontroleMediaanScore	15
emotionelecontroleAantalScore0	0
emotionelecontroleAantalScore1	0
emotionelecontroleAantalScore2	0
emotionelecontroleAantalScore3	0
emotionelecontroleAantalScore4	0
emotionelecontroleAantalScore5	0
emotionelecontroleAantalScore6	0
emotionelecontroleAantalScore7	1
emotionelecontroleAantalScore8	1
emotionelecontroleAantalScore9	11
emotionelecontroleAantalScore10	8
emotionelecontroleAantalScore11	30
emotionelecontroleAantalScore12	19
emotionelecontroleAantalScore13	70
emotionelecontroleAantalScore14	45
emotionelecontroleAantalScore15	104
emotionelecontroleAantalScore16	37
emotionelecontroleAantalScore17	52
emotionelecontroleAantalScore18	10
emotionelecontroleAantalScore19	10
emotionelecontroleAantalScore20	2
samenwerkingHoogsteScore	20
samenwerkingLaagsteScore	4
samenwerkingGemiddeldeScore	12.9275
samenwerkingMediaanScore	13
samenwerkingAantalScore0	0
samenwerkingAantalScore1	0
samenwerkingAantalScore2	0
samenwerkingAantalScore3	0
samenwerkingAantalScore4	2
samenwerkingAantalScore5	2
samenwerkingAantalScore6	1
samenwerkingAantalScore7	11
samenwerkingAantalScore8	6
samenwerkingAantalScore9	21
samenwerkingAantalScore10	22
samenwerkingAantalScore11	53
samenwerkingAantalScore12	35
samenwerkingAantalScore13	83
samenwerkingAantalScore14	44
samenwerkingAantalScore15	63
samenwerkingAantalScore16	23
samenwerkingAantalScore17	19
samenwerkingAantalScore18	8
samenwerkingAantalScore19	5
samenwerkingAantalScore20	2
extraversieHoogsteScore	20
extraversieLaagsteScore	6
extraversieGemiddeldeScore	13.9125
extraversieMediaanScore	14
extraversieAantalScore0	0
extraversieAantalScore1	0
extraversieAantalScore2	0
extraversieAantalScore3	0
extraversieAantalScore4	0
extraversieAantalScore5	0
extraversieAantalScore6	1
extraversieAantalScore7	0
extraversieAantalScore8	1
extraversieAantalScore9	8
extraversieAantalScore10	12
extraversieAantalScore11	24
extraversieAantalScore12	48
extraversieAantalScore13	72
extraversieAantalScore14	81
extraversieAantalScore15	71
extraversieAantalScore16	38
extraversieAantalScore17	28
extraversieAantalScore18	7
extraversieAantalScore19	6
extraversieAantalScore20	3
