key	value
niet_basisAantalScore22	0
niet_basisAantalScore23	0
niet_basisAantalScore24	2
analyseHoogsteScore	9
analyseLaagsteScore	0
analyseGemiddeldeScore	4.744186046511628
analyseMediaanScore	5
analyseAantalScore0	5
analyseAantalScore1	6
analyseAantalScore2	15
analyseAantalScore3	3
analyseAantalScore4	27
analyseAantalScore5	28
analyseAantalScore6	19
analyseAantalScore7	6
analyseAantalScore8	17
analyseAantalScore9	3
algebraHoogsteScore	16
algebraLaagsteScore	0
algebraGemiddeldeScore	8.085271317829458
algebraMediaanScore	8
algebraAantalScore0	1
algebraAantalScore1	2
algebraAantalScore2	2
algebraAantalScore3	8
algebraAantalScore4	14
algebraAantalScore5	11
algebraAantalScore6	8
algebraAantalScore7	10
algebraAantalScore8	14
algebraAantalScore9	16
algebraAantalScore10	6
algebraAantalScore11	10
algebraAantalScore12	9
algebraAantalScore13	10
algebraAantalScore14	1
algebraAantalScore15	6
algebraAantalScore16	1
meetkundeHoogsteScore	4
meetkundeLaagsteScore	0
meetkundeGemiddeldeScore	2.387596899224806
meetkundeMediaanScore	3
meetkundeAantalScore0	17
meetkundeAantalScore1	22
meetkundeAantalScore2	14
meetkundeAantalScore3	46
meetkundeAantalScore4	30
kansrekenenHoogsteScore	1
kansrekenenLaagsteScore	0
kansrekenenGemiddeldeScore	0.5116279069767442
kansrekenenMediaanScore	1
kansrekenenAantalScore0	63
kansrekenenAantalScore1	66
vragenreeks1totaalHoogsteScore	19
vragenreeks1totaalLaagsteScore	0
vragenreeks1totaalGemiddeldeScore	10.263565891472869
vragenreeks1totaalMediaanScore	11
vragenreeks1totaalAantalScore0	2
vragenreeks1totaalAantalScore1	1
vragenreeks1totaalAantalScore2	2
vragenreeks1totaalAantalScore3	4
vragenreeks1totaalAantalScore4	6
vragenreeks1totaalAantalScore5	4
vragenreeks1totaalAantalScore6	6
vragenreeks1totaalAantalScore7	11
vragenreeks1totaalAantalScore8	10
vragenreeks1totaalAantalScore9	8
vragenreeks1totaalAantalScore10	8
vragenreeks1totaalAantalScore11	17
vragenreeks1totaalAantalScore12	10
vragenreeks1totaalAantalScore13	8
vragenreeks1totaalAantalScore14	5
vragenreeks1totaalAantalScore15	8
vragenreeks1totaalAantalScore16	12
vragenreeks1totaalAantalScore17	3
vragenreeks1totaalAantalScore18	2
vragenreeks1totaalAantalScore19	2
vragenreeks1totaalAantalScore20	0
vragenreeks1wiskundeHoogsteScore	29
vragenreeks1wiskundeLaagsteScore	0
vragenreeks1wiskundeGemiddeldeScore	15.356589147286822
vragenreeks1wiskundeMediaanScore	16
vragenreeks1wiskundeAantalScore0	1
vragenreeks1wiskundeAantalScore1	2
vragenreeks1wiskundeAantalScore2	1
vragenreeks1wiskundeAantalScore3	1
vragenreeks1wiskundeAantalScore4	1
vragenreeks1wiskundeAantalScore5	5
vragenreeks1wiskundeAantalScore6	4
vragenreeks1wiskundeAantalScore7	3
vragenreeks1wiskundeAantalScore8	2
vragenreeks1wiskundeAantalScore9	3
vragenreeks1wiskundeAantalScore10	10
vragenreeks1wiskundeAantalScore11	5
vragenreeks1wiskundeAantalScore12	6
vragenreeks1wiskundeAantalScore13	3
vragenreeks1wiskundeAantalScore14	8
vragenreeks1wiskundeAantalScore15	5
vragenreeks1wiskundeAantalScore16	8
vragenreeks1wiskundeAantalScore17	13
vragenreeks1wiskundeAantalScore18	7
vragenreeks1wiskundeAantalScore19	8
vragenreeks1wiskundeAantalScore20	1
vragenreeks1wiskundeAantalScore21	5
vragenreeks1wiskundeAantalScore22	7
vragenreeks1wiskundeAantalScore23	6
vragenreeks1wiskundeAantalScore24	2
vragenreeks1wiskundeAantalScore25	8
vragenreeks1wiskundeAantalScore26	0
vragenreeks1wiskundeAantalScore27	2
vragenreeks1wiskundeAantalScore28	0
vragenreeks1wiskundeAantalScore29	2
vragenreeks1wiskundeAantalScore30	0
vragenreeks1basisHoogsteScore	6
vragenreeks1basisLaagsteScore	0
vragenreeks1basisGemiddeldeScore	4.310077519379845
vragenreeks1basisMediaanScore	5
vragenreeks1basisAantalScore0	2
vragenreeks1basisAantalScore1	4
vragenreeks1basisAantalScore2	19
vragenreeks1basisAantalScore3	21
vragenreeks1basisAantalScore4	2
vragenreeks1basisAantalScore5	43
vragenreeks1basisAantalScore6	38
vragenreeks1niet_basisHoogsteScore	24
vragenreeks1niet_basisLaagsteScore	0
vragenreeks1niet_basisGemiddeldeScore	11.108527131782946
vragenreeks1niet_basisMediaanScore	11
vragenreeks1niet_basisAantalScore0	4
vragenreeks1niet_basisAantalScore1	1
vragenreeks1niet_basisAantalScore2	2
vragenreeks1niet_basisAantalScore3	4
vragenreeks1niet_basisAantalScore4	7
vragenreeks1niet_basisAantalScore5	6
vragenreeks1niet_basisAantalScore6	3
vragenreeks1niet_basisAantalScore7	5
vragenreeks1niet_basisAantalScore8	12
vragenreeks1niet_basisAantalScore9	11
vragenreeks1niet_basisAantalScore10	1
vragenreeks1niet_basisAantalScore11	16
vragenreeks1niet_basisAantalScore12	8
vragenreeks1niet_basisAantalScore13	6
vragenreeks1niet_basisAantalScore14	2
vragenreeks1niet_basisAantalScore15	8
vragenreeks1niet_basisAantalScore16	8
vragenreeks1niet_basisAantalScore17	7
vragenreeks1niet_basisAantalScore18	5
vragenreeks1niet_basisAantalScore19	6
vragenreeks1niet_basisAantalScore20	2
vragenreeks1niet_basisAantalScore21	3
vragenreeks1niet_basisAantalScore22	0
vragenreeks1niet_basisAantalScore23	0
vragenreeks1niet_basisAantalScore24	2
vragenreeks1analyseHoogsteScore	9
vragenreeks1analyseLaagsteScore	0
vragenreeks1analyseGemiddeldeScore	4.744186046511628
vragenreeks1analyseMediaanScore	5
vragenreeks1analyseAantalScore0	5
vragenreeks1analyseAantalScore1	6
vragenreeks1analyseAantalScore2	15
vragenreeks1analyseAantalScore3	3
vragenreeks1analyseAantalScore4	27
vragenreeks1analyseAantalScore5	28
vragenreeks1analyseAantalScore6	19
vragenreeks1analyseAantalScore7	6
vragenreeks1analyseAantalScore8	17
vragenreeks1analyseAantalScore9	3
vragenreeks1algebraHoogsteScore	16
vragenreeks1algebraLaagsteScore	0
vragenreeks1algebraGemiddeldeScore	8.085271317829458
vragenreeks1algebraMediaanScore	8
vragenreeks1algebraAantalScore0	1
vragenreeks1algebraAantalScore1	2
vragenreeks1algebraAantalScore2	2
vragenreeks1algebraAantalScore3	8
vragenreeks1algebraAantalScore4	14
vragenreeks1algebraAantalScore5	11
vragenreeks1algebraAantalScore6	8
vragenreeks1algebraAantalScore7	10
vragenreeks1algebraAantalScore8	14
vragenreeks1algebraAantalScore9	16
vragenreeks1algebraAantalScore10	6
vragenreeks1algebraAantalScore11	10
vragenreeks1algebraAantalScore12	9
vragenreeks1algebraAantalScore13	10
vragenreeks1algebraAantalScore14	1
vragenreeks1algebraAantalScore15	6
vragenreeks1algebraAantalScore16	1
vragenreeks1meetkundeHoogsteScore	4
vragenreeks1meetkundeLaagsteScore	0
vragenreeks1meetkundeGemiddeldeScore	2.387596899224806
vragenreeks1meetkundeMediaanScore	3
vragenreeks1meetkundeAantalScore0	17
vragenreeks1meetkundeAantalScore1	22
vragenreeks1meetkundeAantalScore2	14
vragenreeks1meetkundeAantalScore3	46
vragenreeks1meetkundeAantalScore4	30
vragenreeks1kansrekenenHoogsteScore	1
vragenreeks1kansrekenenLaagsteScore	0
vragenreeks1kansrekenenGemiddeldeScore	0.5116279069767442
vragenreeks1kansrekenenMediaanScore	1
vragenreeks1kansrekenenAantalScore0	63
vragenreeks1kansrekenenAantalScore1	66
